text,label,type,text_clean,label_id
Cài app mới nhưng đăng nhập lại ko ăn,APP_LOGIN,seed,Cài app mới nhưng đăng nhập lại ko ăn,1
"The atm bi toang, ko rut dc tien, vs",CARD_ISSUE,aug_2,"The atm bi toang, ko rut dc tien, vs",0
"Alo add oi, the chua ve chua",CARD_ISSUE,aug_2,"Alo add oi, the chua ve chua",0
Tk online bị lỗi trên app,TRANSACTION,seed,Tk online bị lỗi trên app,2
"Alo ad ơi, thẻ bị lỗi k rút dc tiền",CARD_ISSUE,seed,"Alo ad ơi, thẻ bị lỗi k rút dc tiền",0
"Tk người nhận báo lỗi, chưa có money hư hỏng gì vậy?",TRANSACTION,aug_2,"Tk người nhận báo lỗi, chưa có money hư hỏng gì vậy?",2
"Faceid ngỏm, ko ăn FaceID, làm j nữa?",APP_LOGIN,seed,"Faceid ngỏm, ko ăn FaceID, làm j nữa?",1
"Thẻ tín dụng ko an toàn, cần hỗ trợ",FRAUD_REPORT,seed,"Thẻ tín dụng ko an toàn, cần hỗ trợ",4
Vay tin chap qua luong lam sao dc ad oi?,LOAN_SAVING,aug_2,Vay tin chap qua luong lam sao dc ad oi?,3
"Alo ad, the bi k dc",OTHERS,aug_2,"Alo ad, the bi k dc",5
"Alo, tui ko thể chuyển xèng từ tk tiết kiệm online, lỗi chip",LOAN_SAVING,aug_2,"Alo, tui ko thể chuyển xèng từ tk tiết kiệm online, lỗi chip",3
"Bực quá, vừa ấn vào 1 link nào đó bây giờ ko dc vào tk",FRAUD_REPORT,seed,"Bực quá, vừa ấn vào 1 link nào đó bây giờ ko dc vào tk",4
"Bực quá, vừa có thằng gọi điện cho e xưng là công an",FRAUD_REPORT,seed,"Bực quá, vừa có thằng gọi điện cho e xưng là công an",4
"Thẻ bị hỏng không đọc dc, gửi lại thẻ mới cho e",CARD_ISSUE,seed,"Thẻ bị hỏng không đọc dc, gửi lại thẻ mới cho e",0
"Huhu, app ngân hàng lỗi quá, cần hỗ trợ",APP_LOGIN,seed,"Huhu, app ngân hàng lỗi quá, cần hỗ trợ",1
"Add oi, gio lam viec cua ngan hang la may gio ah?",OTHERS,aug_2,"Add oi, gio lam viec cua ngan hang la may gio ah?",5
Hu hong gi ma gui tiet kiem ko dc loi nhuan cao,LOAN_SAVING,aug_1,Hu hong gi ma gui tiet kiem ko dc loi nhuan cao,3
"Tk nguoi nhan bao chua co tien, alo ad oi giai quyet gium",TRANSACTION,aug_1,"Tk nguoi nhan bao chua co tien, alo ad oi giai quyet gium",2
"Tk bị trừ tiền, nhưng người nhận chưa có money lỗi ở đâu?",TRANSACTION,aug_1,"Tk bị trừ tiền, nhưng người nhận chưa có money lỗi ở đâu?",2
"Phi giao dich ngan hang qua cao, can cai thien",TRANSACTION,aug_1,"Phi giao dich ngan hang qua cao, can cai thien",2
"Vs minh k can bao hiem, ngung goi đien đi",OTHERS,aug_1,"Vs minh k can bao hiem, ngung goi đien đi",5
"Cái card tk nó ko dc, mất tiền oan uổng",FRAUD_REPORT,aug_2,"Cái card tk nó ko dc, mất tiền oan uổng",4
"FaceID loi qua, ko đang nhap đuoc add oi",APP_LOGIN,aug_2,"FaceID loi qua, ko đang nhap đuoc add oi",1
"Hỏi ad, sao thẻ của tớ bị bug chip",OTHERS,aug_1,"Hỏi ad, sao thẻ của tớ bị bug chip",5
"Ngỏm, thẻ tín dụng của tui bị hack, mất sạch",FRAUD_REPORT,seed,"Ngỏm, thẻ tín dụng của tui bị hack, mất sạch",4
"card tôi bị lỗi, ko vào tk đc, add ơi",TRANSACTION,aug_1,"card tôi bị lỗi, ko vào tk đc, add ơi",2
Vay tin chap co can tai san đam bao ko dc?,LOAN_SAVING,aug_2,Vay tin chap co can tai san đam bao ko dc?,3
"Add ơi, tk lag chuyển lúa bị hoàn trả, làm sao?",TRANSACTION,aug_1,"Add ơi, tk lag chuyển lúa bị hoàn trả, làm sao?",2
"Ko ăn, chuyển xèng qua internet banking ko dc",TRANSACTION,aug_2,"Ko ăn, chuyển xèng qua internet banking ko dc",2
"Tải app ngân hàng nhưng bị lag đường truyền, bực quá",APP_LOGIN,aug_2,"Tải app ngân hàng nhưng bị lag đường truyền, bực quá",1
"Chuyển tiền cho chị chưa vào, kiểm tra giúp ad",TRANSACTION,seed,"Chuyển tiền cho chị chưa vào, kiểm tra giúp ad",2
"Gặp trường hợp bị lừa đảo, cần hỗ trợ gấp",FRAUD_REPORT,seed,"Gặp trường hợp bị lừa đảo, cần hỗ trợ gấp",4
"FaceID no loi, app ngan hang ko hoat đong, can ho tro",APP_LOGIN,aug_1,"FaceID no loi, app ngan hang ko hoat đong, can ho tro",1
Bị ai đó gọi điện giả danh công an bực quá,FRAUD_REPORT,seed,Bị ai đó gọi điện giả danh công an bực quá,4
"Chuyen tien bi treo, tk loi, huhu",TRANSACTION,aug_1,"Chuyen tien bi treo, tk loi, huhu",2
"The bi khoa, can ho tro mo khoa gap",TRANSACTION,aug_1,"The bi khoa, can ho tro mo khoa gap",2
"Gấp lắm, vừa bị gọi điện giả mạo công an",FRAUD_REPORT,seed,"Gấp lắm, vừa bị gọi điện giả mạo công an",4
Vay tín chấp qua lương mất việc làm dc không?,LOAN_SAVING,seed,Vay tín chấp qua lương mất việc làm dc không?,3
"Thẻ mới kích hoạt, sao lại bị lỗi, hỗ trợ giúp",TRANSACTION,seed,"Thẻ mới kích hoạt, sao lại bị lỗi, hỗ trợ giúp",2
"The atm ko hoat đong, huhu",CARD_ISSUE,aug_2,"The atm ko hoat đong, huhu",0
"Goi đien cho ad, gap lam!",FRAUD_REPORT,aug_1,"Goi đien cho ad, gap lam!",4
"Ngỏm quá, chuyển nhầm tk",TRANSACTION,seed,"Ngỏm quá, chuyển nhầm tk",2
"Sổ tiết kiệm bị lỗi, toang, ko ăn, k dc",LOAN_SAVING,seed,"Sổ tiết kiệm bị lỗi, toang, ko ăn, k dc",3
Add giúp mình giờ làm việc của chi nhánh SHB ngày lễ,OTHERS,seed,Add giúp mình giờ làm việc của chi nhánh SHB ngày lễ,5
"Thẻ bị khóa vì nhập sai, ngỏm quá, alo ad ơi",CARD_ISSUE,seed,"Thẻ bị khóa vì nhập sai, ngỏm quá, alo ad ơi",0
"Bi mat tien vi nhan vao link la, add oi giup",FRAUD_REPORT,aug_2,"Bi mat tien vi nhan vao link la, add oi giup",4
"Tk bị vấn đề, ko dc vào",FRAUD_REPORT,seed,"Tk bị vấn đề, ko dc vào",4
"Hỏi ad, sao thẻ của tớ bị lỗi chip",OTHERS,seed,"Hỏi ad, sao thẻ của tớ bị lỗi chip",5
"Cai app bank tren may moi, nhung ko vao dc, add oi",APP_LOGIN,aug_1,"Cai app bank tren may moi, nhung ko vao dc, add oi",1
Cần đổi thẻ mới vì thẻ cũ bị hỏng chip,CARD_ISSUE,seed,Cần đổi thẻ mới vì thẻ cũ bị hỏng chip,0
Hôm qua lỡ click vào 1 link lạ bây giờ tk mất tiền huhu,FRAUD_REPORT,seed,Hôm qua lỡ click vào 1 link lạ bây giờ tk mất tiền huhu,4
"Rút tiền bị lỗi, huhu",TRANSACTION,seed,"Rút tiền bị lỗi, huhu",2
"Ko hiểu, sao lại bị lừa",FRAUD_REPORT,seed,"Ko hiểu, sao lại bị lừa",4
Hôm nay chi nhánh hỗ trợ mở cửa không,OTHERS,seed,Hôm nay chi nhánh hỗ trợ mở cửa không,5
"Thẻ atm bị hư ad ơi, cần làm j",OTHERS,seed,"Thẻ atm bị hư ad ơi, cần làm j",5
"Ko dc chuyen tien, tk bi loi chip",TRANSACTION,aug_1,"Ko dc chuyen tien, tk bi loi chip",2
"The atm bi gia mao, co nguoi goi đien gia danh cong an noi toi phai gui tien ngay",FRAUD_REPORT,aug_2,"The atm bi gia mao, co nguoi goi đien gia danh cong an noi toi phai gui tien ngay",4
Bị lừa đảo mất xèng ko biết làm sao,FRAUD_REPORT,aug_1,Bị lừa đảo mất xèng ko biết làm sao,4
"Toang quá, gửi tiết kiệm ko nhận dc tiền lãi",LOAN_SAVING,seed,"Toang quá, gửi tiết kiệm ko nhận dc tiền lãi",3
"Loi he thong a, sao ma OTP ko gui đc",APP_LOGIN,aug_2,"Loi he thong a, sao ma OTP ko gui đc",1
"card tk bị toang, cần đổi tk mới",OTHERS,aug_1,"card tk bị toang, cần đổi tk mới",5
"Tk bị toang, vào hệ thống bị bug",OTHERS,aug_2,"Tk bị toang, vào hệ thống bị bug",5
"The atm bi hong, can thay tk",OTHERS,aug_2,"The atm bi hong, can thay tk",5
"Tk lỗi, gửi tiền ko dc, bực quá",TRANSACTION,seed,"Tk lỗi, gửi tiền ko dc, bực quá",2
"Thẻ không quẹt được, cần kiểm tra chip",CARD_ISSUE,seed,"Thẻ không quẹt được, cần kiểm tra chip",0
"Alo, thẻ bị lỗi, cần hỗ trợ gấp",OTHERS,seed,"Alo, thẻ bị lỗi, cần hỗ trợ gấp",5
"Ty gia đo la moi nhat, k dc biet thi toang",OTHERS,aug_1,"Ty gia đo la moi nhat, k dc biet thi toang",5
"Mo app ngan hang nhung trang xoa, buc qua",APP_LOGIN,aug_2,"Mo app ngan hang nhung trang xoa, buc qua",1
"lỏ FaceID, mở app ko dc, huhu",APP_LOGIN,aug_2,"lỏ FaceID, mở app ko dc, huhu",1
"Sao FaceID ko nhận diện được, alo ad ơi",APP_LOGIN,seed,"Sao FaceID ko nhận diện được, alo ad ơi",1
Rút tiền bị bug cần làm lại thẻ,OTHERS,aug_2,Rút tiền bị bug cần làm lại thẻ,5
"Giả công an gọi điện, tk nó ko dc",FRAUD_REPORT,seed,"Giả công an gọi điện, tk nó ko dc",4
"Huhu, cái app ngân hàng lỗi toang, đổi điện thoại mới đăng nhập lại dc ko?",APP_LOGIN,seed,"Huhu, cái app ngân hàng lỗi toang, đổi điện thoại mới đăng nhập lại dc ko?",1
"Chuyển tiền cho con, nó bảo chưa có xèng ko ăn thua",TRANSACTION,aug_1,"Chuyển tiền cho con, nó bảo chưa có xèng ko ăn thua",2
"Lỗi gì mà chuyển money ko dc, alo add",TRANSACTION,aug_1,"Lỗi gì mà chuyển money ko dc, alo add",2
"Ngom qua, the ko hoat đong",CARD_ISSUE,aug_1,"Ngom qua, the ko hoat đong",0
"Chuyển khoản ko dc, tk bị toang",TRANSACTION,seed,"Chuyển khoản ko dc, tk bị toang",2
"FaceID nó lổi, app ngân hàng ko hoạt động, cần hỗ trợ",APP_LOGIN,seed,"FaceID nó lổi, app ngân hàng ko hoạt động, cần hỗ trợ",1
"Thẻ atm bị lỗi, vừa nhận được tin nhắn lừa đảo",FRAUD_REPORT,seed,"Thẻ atm bị lỗi, vừa nhận được tin nhắn lừa đảo",4
"FaceID ko nhận diện, cần kiểm tra lại",APP_LOGIN,seed,"FaceID ko nhận diện, cần kiểm tra lại",1
"Thẻ bị trầy xước, ko dc quẹt, add ơi",CARD_ISSUE,seed,"Thẻ bị trầy xước, ko dc quẹt, add ơi",0
"Rút tiền ra, máy ATM nó toang luôn",TRANSACTION,seed,"Rút tiền ra, máy ATM nó toang luôn",2
"The atm ko hoat đong, toang roi",CARD_ISSUE,aug_1,"The atm ko hoat đong, toang roi",0
"Thẻ của mình bị lỗi chip, vs hỗ trợ nhé",CARD_ISSUE,seed,"Thẻ của mình bị lỗi chip, vs hỗ trợ nhé",0
"Chuyển tiền cho bạn bị lỗi, ngỏm quá",TRANSACTION,seed,"Chuyển tiền cho bạn bị lỗi, ngỏm quá",2
"Thẻ bị trầy xước, sao kê lương dc không?",LOAN_SAVING,seed,"Thẻ bị trầy xước, sao kê lương dc không?",3
Gửi lúa bị lỏ bực quá,TRANSACTION,aug_2,Gửi lúa bị lỏ bực quá,2
"Alo tổng đài, tk bị khóa vì nhập sai mk quá nhiều lần huhu",OTHERS,seed,"Alo tổng đài, tk bị khóa vì nhập sai mk quá nhiều lần huhu",5
Tk toi ko đu đieu kien vay tin chap?,LOAN_SAVING,aug_1,Tk toi ko đu đieu kien vay tin chap?,3
"Alo ad oi, đoi đien thoai can huong dan đang nhap app ngan hang",APP_LOGIN,aug_1,"Alo ad oi, đoi đien thoai can huong dan đang nhap app ngan hang",1
"card bị hỏng, cần thay thế bằng thẻ mới",CARD_ISSUE,aug_1,"card bị hỏng, cần thay thế bằng thẻ mới",0
"Huhu, có người giả danh công an gọi điện cho tôi",FRAUD_REPORT,seed,"Huhu, có người giả danh công an gọi điện cho tôi",4
"Bi loi tk, gui tiet kiem online ko dc",LOAN_SAVING,aug_1,"Bi loi tk, gui tiet kiem online ko dc",3
card bị lag không lấy dc tiền,CARD_ISSUE,aug_2,card bị lag không lấy dc tiền,0
"Làm sao khi bị lừa đảo qua mạng, bực quá",FRAUD_REPORT,seed,"Làm sao khi bị lừa đảo qua mạng, bực quá",4
"Alo, just click vào 1 link lạ bây giờ mất tiền huhu",FRAUD_REPORT,seed,"Alo, just click vào 1 link lạ bây giờ mất tiền huhu",4
"Thẻ của tao bị kẹt tại ATM, hư rồi",CARD_ISSUE,seed,"Thẻ của tao bị kẹt tại ATM, hư rồi",0
"Lỗi hệ thống hay sao, mất lúa ko",FRAUD_REPORT,aug_2,"Lỗi hệ thống hay sao, mất lúa ko",4
"Huhu, vừa bị lừa đảo qua link lạ, cần hỗ trợ gấp",FRAUD_REPORT,seed,"Huhu, vừa bị lừa đảo qua link lạ, cần hỗ trợ gấp",4
"Thẻ của tao ko đọc dc, lag chip",CARD_ISSUE,aug_1,"Thẻ của tao ko đọc dc, lag chip",0
Nang han muc the tin dung gap lam ad oi,LOAN_SAVING,aug_1,Nang han muc the tin dung gap lam ad oi,3
"The cua minh bi ngom het muc, giao dich loi hoai",OTHERS,aug_1,"The cua minh bi ngom het muc, giao dich loi hoai",5
"Chuyen tien bi hoan tra, tk bi khoa, DC giup",TRANSACTION,aug_1,"Chuyen tien bi hoan tra, tk bi khoa, DC giup",2
"Ngom qua, vua nhan đc tin nhan la, so mat tien",FRAUD_REPORT,aug_2,"Ngom qua, vua nhan đc tin nhan la, so mat tien",4
"Faceid ko hoạt động, lag toang, need help",APP_LOGIN,aug_1,"Faceid ko hoạt động, lag toang, need help",1
"Mở app ngân hàng, FaceID nó ko nhận diện, huhu",APP_LOGIN,seed,"Mở app ngân hàng, FaceID nó ko nhận diện, huhu",1
Lãi suất tiết kiệm cho sinh viên có ưu đãi ko,LOAN_SAVING,aug_1,Lãi suất tiết kiệm cho sinh viên có ưu đãi ko,3
Gửi tiết kiệm ở đây có an toàn không?,LOAN_SAVING,seed,Gửi tiết kiệm ở đây có an toàn không?,3
"Điện thoại mới, đăng nhập app ngân hàng bằng vân tay ko dc",APP_LOGIN,seed,"Điện thoại mới, đăng nhập app ngân hàng bằng vân tay ko dc",1
"Huhu, làm thẻ mới quá lâu",CARD_ISSUE,seed,"Huhu, làm thẻ mới quá lâu",0
"Gap lam, can chuyen lai tk cu",TRANSACTION,aug_2,"Gap lam, can chuyen lai tk cu",2
Mất thẻ cần khóa ngay vs,CARD_ISSUE,seed,Mất thẻ cần khóa ngay vs,0
"Chuyển tiền thành công mà người nhận chưa thấy, add ơi",TRANSACTION,seed,"Chuyển tiền thành công mà người nhận chưa thấy, add ơi",2
"Gấp lắm, tk bị lỗi, k dc đăng nhập",APP_LOGIN,seed,"Gấp lắm, tk bị lỗi, k dc đăng nhập",1
"Mở app ngân hàng nhưng trắng xóa, bực quá",APP_LOGIN,seed,"Mở app ngân hàng nhưng trắng xóa, bực quá",1
"Ko biết giờ làm việc chi nhánh gần nhà, hỗ trợ giúp",OTHERS,seed,"Ko biết giờ làm việc chi nhánh gần nhà, hỗ trợ giúp",5
"Alo ad ơi, đổi điện thoại, đăng nhập app ngân hàng lại",APP_LOGIN,seed,"Alo ad ơi, đổi điện thoại, đăng nhập app ngân hàng lại",1
"Gui tien cho nguoi khac ma loi, buc qua",TRANSACTION,aug_1,"Gui tien cho nguoi khac ma loi, buc qua",2
"card bị lỗi kỹ thuật, cần hỗ trợ",CARD_ISSUE,aug_1,"card bị lỗi kỹ thuật, cần hỗ trợ",0
"Gấp lắm, vừa bị gọi giả công an",FRAUD_REPORT,seed,"Gấp lắm, vừa bị gọi giả công an",4
Chuyển money bị treo giờ sao vậy ad ơi,TRANSACTION,aug_1,Chuyển money bị treo giờ sao vậy ad ơi,2
"FaceID no ko nhan dien het ad oi, hu qua",APP_LOGIN,aug_2,"FaceID no ko nhan dien het ad oi, hu qua",1
"Gấp, sổ tiết kiệm online, muốn tất toán, add ơi",LOAN_SAVING,seed,"Gấp, sổ tiết kiệm online, muốn tất toán, add ơi",3
Sao kê lương 3 tháng làm thế nào vậy ad?,LOAN_SAVING,seed,Sao kê lương 3 tháng làm thế nào vậy ad?,3
"Ko dc, chuyển tiền bị treo, add ơi",TRANSACTION,seed,"Ko dc, chuyển tiền bị treo, add ơi",2
"Gặp vấn đề với thẻ chip, ko dc quẹt, cần hỗ trợ",CARD_ISSUE,seed,"Gặp vấn đề với thẻ chip, ko dc quẹt, cần hỗ trợ",0
"Ko biet lam sao ke luong, huhu giup minh voi",LOAN_SAVING,aug_1,"Ko biet lam sao ke luong, huhu giup minh voi",3
Tk e bi hack dc ho tro sao a,FRAUD_REPORT,aug_1,Tk e bi hack dc ho tro sao a,4
Làm sao xem sao kê lương 3 tháng nhanh nhất vậy ad?,LOAN_SAVING,seed,Làm sao xem sao kê lương 3 tháng nhanh nhất vậy ad?,3
Tk bị mất tiền ko dc add giúp,FRAUD_REPORT,seed,Tk bị mất tiền ko dc add giúp,4
"Thẻ tín dụng bị lỗi, k dc sử dụng",FRAUD_REPORT,seed,"Thẻ tín dụng bị lỗi, k dc sử dụng",4
"Thẻ atm bị kẹt rồi, hư quá",OTHERS,seed,"Thẻ atm bị kẹt rồi, hư quá",5
"Lỗi đăng nhập, đổi điện thoại mới, làm lại từ đầu",APP_LOGIN,seed,"Lỗi đăng nhập, đổi điện thoại mới, làm lại từ đầu",1
"Toang, có người gọi điện giả danh công an, nói tôi bị lừa đảo, phải gửi tiền ngay",FRAUD_REPORT,seed,"Toang, có người gọi điện giả danh công an, nói tôi bị lừa đảo, phải gửi tiền ngay",4
"lỏ ở đâu ấy, bị gọi điện giả mạo công an quá",FRAUD_REPORT,aug_1,"lỏ ở đâu ấy, bị gọi điện giả mạo công an quá",4
"Gui tien chua nhan dc, buc qua, can ho tro",TRANSACTION,aug_2,"Gui tien chua nhan dc, buc qua, can ho tro",2
"Ko biet lam sao, chuyen nham tk",TRANSACTION,aug_2,"Ko biet lam sao, chuyen nham tk",2
"Tk atm gần nhà tớ, đang cần rút tiền nhưng atm bị hư",OTHERS,seed,"Tk atm gần nhà tớ, đang cần rút tiền nhưng atm bị hư",5
"Gửi lúa chưa tới, tk người nhận k dc, cần xử lý gấp",TRANSACTION,aug_1,"Gửi lúa chưa tới, tk người nhận k dc, cần xử lý gấp",2
"Thẻ của t đang bị khóa, alo ad ơi, giúp vs",CARD_ISSUE,seed,"Thẻ của t đang bị khóa, alo ad ơi, giúp vs",0
Thẻ_atm_bị_lỗi_ko_dc_rút_tiền_bực_quá,CARD_ISSUE,seed,Thẻ_atm_bị_lỗi_ko_dc_rút_tiền_bực_quá,0
Vay tin chap khong can tai san đam bao?,LOAN_SAVING,aug_1,Vay tin chap khong can tai san đam bao?,3
"Tk nhan bi ngom, chuyen tien ko vao",TRANSACTION,aug_1,"Tk nhan bi ngom, chuyen tien ko vao",2
"Tìm atm gần đấy dc không, atm nhà tớ đang bị lag",OTHERS,aug_2,"Tìm atm gần đấy dc không, atm nhà tớ đang bị lag",5
"Ho tro giup, vua bi mat tien vi link la",FRAUD_REPORT,aug_1,"Ho tro giup, vua bi mat tien vi link la",4
Add atm nào gần đấy để tớ qua rút money atm nhà tớ bị lag,OTHERS,aug_2,Add atm nào gần đấy để tớ qua rút money atm nhà tớ bị lag,5
"Add oi, e chuyen tien nhung nguoi nhan bao chua co tien, k dc",TRANSACTION,aug_1,"Add oi, e chuyen tien nhung nguoi nhan bao chua co tien, k dc",2
"Mua hàng online, hàng chưa tới, lúa thì mất",FRAUD_REPORT,aug_2,"Mua hàng online, hàng chưa tới, lúa thì mất",4
App ngân hàng lỏ ko nhận đc mã OTP,APP_LOGIN,aug_1,App ngân hàng lỏ ko nhận đc mã OTP,1
"Chuyển khoản chưa thành công, người nhận k nhận dc",TRANSACTION,seed,"Chuyển khoản chưa thành công, người nhận k nhận dc",2
"Vs đieu kien, minh co đu đieu kien khong?",LOAN_SAVING,aug_2,"Vs đieu kien, minh co đu đieu kien khong?",3
Tỷ giá đô la hôm nay lên xuống thế nào vậy?,OTHERS,seed,Tỷ giá đô la hôm nay lên xuống thế nào vậy?,5
The bi mat can khoa gap lul,CARD_ISSUE,aug_1,The bi mat can khoa gap lul,0
"Lỗi tk, chuyển tiền ko thành công, DC giúp mình với",TRANSACTION,seed,"Lỗi tk, chuyển tiền ko thành công, DC giúp mình với",2
tk thẻ bị hỏng k sử dụng dc,CARD_ISSUE,aug_1,tk thẻ bị hỏng k sử dụng dc,0
"The tk bi loi, can đoi moi gap",TRANSACTION,aug_1,"The tk bi loi, can đoi moi gap",2
"The atm bi toang, sao ke luong 3 thang ko an",LOAN_SAVING,aug_1,"The atm bi toang, sao ke luong 3 thang ko an",3
"Ko nhận đc mã OTP, ứng dụng lỗi quá",APP_LOGIN,seed,"Ko nhận đc mã OTP, ứng dụng lỗi quá",1
"card bị hỏng, cần hỗ trợ giao dịch gấp",TRANSACTION,aug_1,"card bị hỏng, cần hỗ trợ giao dịch gấp",2
"Tk bị lỗi, ko nhận đc mã otp bực quá",APP_LOGIN,seed,"Tk bị lỗi, ko nhận đc mã otp bực quá",1
"Gửi lúa cho bạn rồi, nó bảo chưa nhận dc, lỗi ở đâu vậy add?",TRANSACTION,aug_1,"Gửi lúa cho bạn rồi, nó bảo chưa nhận dc, lỗi ở đâu vậy add?",2
"Tai lai app ngan hang, no van loi",APP_LOGIN,aug_1,"Tai lai app ngan hang, no van loi",1
"Bị lỗi sao kê lương, bực quá, alo ad ơi",LOAN_SAVING,seed,"Bị lỗi sao kê lương, bực quá, alo ad ơi",3
Tk bị lỏ mã OTP ko về,APP_LOGIN,aug_2,Tk bị lỏ mã OTP ko về,1
"Ngỏm giả công an gọi điện, toang quá",FRAUD_REPORT,seed,"Ngỏm giả công an gọi điện, toang quá",4
"Gấp lắm, gửi tiền cho chồng chưa vào tài khoản nó",TRANSACTION,seed,"Gấp lắm, gửi tiền cho chồng chưa vào tài khoản nó",2
"Tao ko biết làm sao, giả công an gọi điện cho tớ, lag",FRAUD_REPORT,aug_1,"Tao ko biết làm sao, giả công an gọi điện cho tớ, lag",4
"Gặp trường hợp bị lừa đảo qua mạng, cần dc hỗ trợ",FRAUD_REPORT,seed,"Gặp trường hợp bị lừa đảo qua mạng, cần dc hỗ trợ",4
